Date_Forecast;Forecast_ANN_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_ANN_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;SquaredError
14/08/2014;0.005701023;0.004178172;0.003448407;0.003857359;0.004510203;0.004488592;0.004201512;0.004336398;0.003166596;0.017780839;0.018115084;0.01644495;0.017261846;0.01872489;0.01870305;0.018044655;6.42E-06
15/08/2014;0.004886036;0.0038047;0.003117961;0.003204276;0.00411545;0.004090267;0.003918438;-6.14E-05;0.003195739;0.01508047;0.017173876;0.015526041;0.015633404;0.017776779;0.017762788;0.017353115;2.86E-06
18/08/2014;0.004318393;0.003392526;0.002905388;0.002965529;0.003485144;0.003425318;0.003605115;0.008495483;0.003829122;0.013218917;0.016116189;0.014918257;0.014965766;0.016237018;0.016156893;0.016574385;2.39E-07
19/08/2014;0.005497814;0.004164623;0.002821708;0.00262281;0.004300948;0.004312707;0.0044744;0.00498819;0.002814158;0.017069788;0.01795046;0.014646146;0.013887483;0.018145508;0.018167189;0.018499833;7.20E-06
20/08/2014;0.003851586;0.003859062;0.002735584;0.002339436;0.004091423;0.004105534;0.004021223;0.002474748;0.002528537;0.011735854;0.017189405;0.014356874;0.013014621;0.017617602;0.017641566;0.017447193;1.75E-06
21/08/2014;0.004783188;0.003424751;0.002659096;0.002108461;0.003471964;0.003419362;0.003603691;0.002945547;0.002610094;0.014758891;0.016105214;0.014128052;0.012290624;0.01611482;0.015965782;0.016439892;4.72E-06
22/08/2014;0.003906162;0.003212388;0.00262356;0.001971726;0.00316777;0.003126999;0.003479114;-0.001994575;0.002729401;0.011903301;0.015624471;0.01409123;0.011894889;0.015402183;0.015261135;0.016181571;1.38E-06
25/08/2014;0.00570101;0.003203773;0.002915883;0.002592916;0.003199172;0.003197029;0.003561794;0.004776354;0.00257476;0.017769406;0.015599669;0.014904;0.013757018;0.015480041;0.015434285;0.016385637;9.77E-06
26/08/2014;0.004083869;0.003278665;0.002783198;0.00231388;0.003311902;0.003331641;0.003651811;0.001050529;0.001890843;0.012490778;0.015849052;0.014577771;0.012972018;0.015824388;0.015836531;0.016649744;4.81E-06
27/08/2014;0.003646435;0.003057289;0.00269072;0.002107026;0.002774421;0.002748791;0.003407775;5.00E-05;0.001919047;0.011073652;0.015289255;0.014342763;0.012367735;0.014405512;0.014304402;0.016068562;2.98E-06
28/08/2014;0.00365645;0.002945856;0.002658965;0.002155449;0.00256448;0.002555744;0.003326755;-0.001691331;0.002049734;0.011113602;0.014987461;0.01425621;0.01251862;0.01380486;0.013747523;0.015870897;2.58E-06
29/08/2014;0.004966485;0.003004131;0.002860259;0.002643944;0.002706429;0.002743615;0.003402569;0.003314914;0.002893085;0.015380223;0.015158077;0.014833837;0.01397362;0.014226157;0.014300387;0.016083462;4.30E-06
02/09/2014;0.004473344;0.002977729;0.002721038;0.002340013;0.002676793;0.00272856;0.003333924;-0.000544214;0.003074122;0.013778994;0.015112463;0.014464847;0.013104214;0.014162913;0.014280831;0.015934407;1.96E-06
03/09/2014;0.005089682;0.002924809;0.002716854;0.002498208;0.002580283;0.002647707;0.003229544;-0.000779445;0.004218083;0.015767105;0.014977334;0.014461515;0.013573449;0.013891534;0.014056522;0.015686501;7.60E-07
04/09/2014;0.004908444;0.002902232;0.002728182;0.002645479;0.002533451;0.002630544;0.003141744;-0.001535599;0.004800043;0.015174407;0.014919063;0.014500419;0.014001856;0.013764594;0.014014446;0.015483789;1.18E-08
05/09/2014;0.005023247;0.002943432;0.002834027;0.002951052;0.002609801;0.002743526;0.003103657;0.005023248;0.004791815;0.015553551;0.015041803;0.014807564;0.014852619;0.013999843;0.014349905;0.015417282;5.36E-08
08/09/2014;0.003582811;0.003122702;0.002673513;0.002506363;0.00288066;0.003050541;0.003214092;-0.003077846;0.004407984;0.01087513;0.015499852;0.014330246;0.013599198;0.014737356;0.015164358;0.015705956;6.81E-07
09/09/2014;0.004652736;0.003252638;0.003128121;0.00327794;0.003129372;0.003308893;0.002868947;-0.006566522;0.004420037;0.014353554;0.015826308;0.015559644;0.015662154;0.015395933;0.015826233;0.014949382;5.41E-08
10/09/2014;0.005185778;0.0041267;0.004835919;0.005215993;0.004108597;0.004317174;0.004111795;0.003639444;0.005007552;0.016096718;0.017948007;0.019545937;0.019976244;0.017782096;0.018220781;0.017891789;3.18E-08
11/09/2014;0.003942095;0.003620542;0.003906568;0.004040714;0.003651917;0.003752239;0.003290388;0.000881517;0.004811235;0.012077697;0.016735817;0.017470098;0.01747707;0.016698071;0.016905398;0.015910593;7.55E-07
12/09/2014;0.003994364;0.003213734;0.003359214;0.003298025;0.002985691;0.002968836;0.002705323;-0.005980405;0.005189437;0.012240577;0.015746105;0.016161605;0.015729591;0.015031469;0.014952739;0.014513593;1.43E-06
15/09/2014;0.004749345;0.003903331;0.004589817;0.004932038;0.003813045;0.003881741;0.003774222;-0.000710404;0.0035655;0.014681992;0.017433549;0.018998654;0.019373043;0.01709734;0.017224078;0.017133658;1.40E-06
16/09/2014;0.004212002;0.003443011;0.00389266;0.004419555;0.00336053;0.003364772;0.003125605;0.007456507;0.005933492;0.012936818;0.016374728;0.017512062;0.018383358;0.016049446;0.016026393;0.015565263;2.96E-06
17/09/2014;0.003953875;0.003879245;0.003360704;0.00357025;0.003939756;0.004014479;0.003401514;0.001294805;0.005261797;0.012125025;0.017450872;0.016234627;0.016473839;0.01747199;0.017612759;0.016437376;1.71E-06
18/09/2014;0.004069316;0.003387073;0.003012807;0.002982042;0.003186518;0.003139161;0.002902602;0.004879257;0.006757675;0.012509907;0.016288496;0.015363059;0.015031863;0.015650751;0.015501369;0.015153079;7.23E-06
19/09/2014;0.003578714;0.003337786;0.002777002;0.002544303;0.003265202;0.00328352;0.002899126;-0.000477384;0.008958314;0.01089236;0.016143699;0.014697724;0.013809736;0.015835279;0.015865133;0.015123168;2.89E-05
22/09/2014;0.006013763;0.003103859;0.002698526;0.002578411;0.002963073;0.002966243;0.002684393;-0.008045603;0.010720578;0.01882123;0.015587533;0.01453256;0.013975044;0.01509335;0.015085022;0.014555695;2.22E-05
23/09/2014;0.005927348;0.004413706;0.005415462;0.005113328;0.00425867;0.004386614;0.004443781;-0.00579325;0.010317294;0.018519474;0.018738279;0.020889016;0.019978898;0.01825433;0.018536194;0.018786551;1.93E-05
24/09/2014;0.007186599;0.004526164;0.00583101;0.006593361;0.00466493;0.004872267;0.004254673;0.007801977;0.010101713;0.022631866;0.018946552;0.021672056;0.022841887;0.019117938;0.019593185;0.018334622;8.50E-06
25/09/2014;0.004170593;0.00455903;0.004541179;0.004961892;0.004893793;0.005115583;0.004228574;-0.016300913;0.009886895;0.012815266;0.018916761;0.018931397;0.019626446;0.019504161;0.019990848;0.018178034;3.27E-05
26/09/2014;0.00706711;0.009288065;0.013408303;0.011353318;0.008302272;0.008613405;0.009440286;0.008539261;0.007819038;0.022224534;0.027632763;0.033465051;0.030711087;0.025888011;0.026527633;0.027858793;5.65E-07
29/09/2014;0.005983519;0.007374947;0.009595986;0.008294634;0.007239114;0.007500348;0.006488297;-0.002550051;0.00871779;0.018708657;0.024679051;0.028202267;0.026108698;0.024253688;0.024975968;0.023417807;7.48E-06
30/09/2014;0.004326132;0.005908653;0.007252985;0.007372836;0.006020341;0.006023685;0.005565743;-0.002789817;0.008699635;0.013331748;0.021798993;0.024215715;0.023978265;0.021828625;0.021781894;0.021350455;1.91E-05
01/10/2014;0.006056632;0.004968652;0.005953093;0.007032194;0.005274261;0.005269301;0.004701281;-0.013337106;0.010763982;0.019028638;0.019902645;0.021856249;0.023379995;0.020364657;0.020299211;0.019534929;2.22E-05
02/10/2014;0.009467307;0.007417996;0.011003142;0.011647956;0.007279717;0.007277347;0.007201165;5.14E-06;0.012557406;0.030140313;0.024539652;0.029981142;0.030262003;0.024092915;0.024022988;0.024453084;9.55E-06
03/10/2014;0.007028302;0.005769765;0.008062866;0.008901633;0.005566135;0.00547236;0.005820795;0.011103636;0.01640437;0.022225545;0.021561732;0.0255911;0.026426952;0.020971543;0.020729472;0.021930072;8.79E-05
06/10/2014;0.004926343;0.006294746;0.006234374;0.00683792;0.006344799;0.006340312;0.006238247;-0.001566386;0.014996144;0.015393478;0.022522298;0.022368343;0.023020519;0.022415929;0.022347227;0.022711654;0.000101401
07/10/2014;0.005656461;0.005160496;0.005101277;0.006172605;0.005305155;0.005289778;0.005312991;-0.015241619;0.015294883;0.017738021;0.020323823;0.020176044;0.021857012;0.020435923;0.020358123;0.020904408;9.29E-05
08/10/2014;0.006605786;0.008407084;0.012025099;0.01177181;0.00785626;0.007741031;0.008094107;0.017310947;0.015532815;0.020824802;0.026223937;0.031425054;0.030450856;0.025095598;0.024838838;0.026082738;7.97E-05
09/10/2014;0.006177353;0.010931239;0.009121358;0.008900213;0.009982547;0.010053788;0.011150959;-0.020877848;0.008596633;0.019466188;0.029991939;0.027208144;0.026316647;0.028375402;0.028406704;0.030738623;5.85E-06
10/10/2014;0.010572164;0.017012187;0.02236726;0.018700918;0.014280915;0.014653992;0.017700227;-0.01151708;0.007722168;0.033740563;0.037765868;0.043229919;0.038660673;0.034270759;0.03464514;0.039111096;8.12E-06
13/10/2014;0.011507059;0.014780652;0.020716423;0.021394732;0.013117862;0.014189454;0.015673902;-0.016605033;0.011038672;0.036848844;0.035028675;0.041472661;0.041304166;0.032702765;0.033968792;0.036633148;2.19E-07
14/10/2014;0.008858145;0.016321557;0.024819906;0.028045414;0.0145162;0.016217182;0.017217022;0.00157762;0.00817581;0.028251144;0.036740164;0.04533313;0.047268753;0.034353882;0.036279975;0.038384468;4.66E-07
15/10/2014;0.00645728;0.011198397;0.01704997;0.019248441;0.009417379;0.010302854;0.012418613;-0.008133301;0.010803974;0.020470541;0.030250275;0.03742347;0.039021248;0.027466818;0.028694363;0.032417446;1.89E-05
16/10/2014;0.007822322;0.009524736;0.014585839;0.019210395;0.008854915;0.009662704;0.010455308;0.000144967;0.010530222;0.024913532;0.027755151;0.034496564;0.038932081;0.026537669;0.027690414;0.029587839;7.33E-06
17/10/2014;0.0079943;0.006882897;0.010291996;0.013882951;0.006336361;0.006690952;0.008130859;0.012801813;0.009987492;0.025492353;0.023499587;0.028917056;0.03307836;0.022339368;0.022921533;0.026007456;3.97E-06
20/10/2014;0.013315202;0.007984262;0.007847012;0.010282929;0.007659993;0.00803424;0.009067647;0.009101116;0.009804535;0.04282747;0.025315726;0.025095152;0.02832398;0.024590511;0.025140144;0.02745029;1.23E-05
21/10/2014;0.004712651;0.007251412;0.006151239;0.007765816;0.007430431;0.007786598;0.008631689;0.019385371;0.010640566;0.014799749;0.024051111;0.022107264;0.024515581;0.024170564;0.024708292;0.02672116;3.51E-05
22/10/2014;0.007149583;0.011762959;0.005803759;0.006718724;0.010716221;0.011164491;0.012646191;-0.007326101;0.008606604;0.022722747;0.030863311;0.021449726;0.022713887;0.029196927;0.029738126;0.032514603;2.12E-06
23/10/2014;0.007966083;0.009844027;0.006773839;0.008508881;0.009606519;0.010120244;0.011503605;0.012228306;0.006791792;0.025340299;0.028102042;0.023168156;0.025590273;0.027541017;0.028214837;0.030913668;1.38E-06
24/10/2014;0.006366267;0.009676523;0.005676792;0.006825171;0.009770842;0.01040704;0.010953358;0.00702869;0.005793945;0.020148625;0.027815505;0.021116925;0.022836368;0.027739307;0.028589537;0.030115234;3.28E-07
27/10/2014;0.004126356;0.007926426;0.00476164;0.005405678;0.008350466;0.008816956;0.009384289;-0.001502697;0.006622325;0.012840954;0.025063315;0.019239867;0.020204903;0.025542043;0.026210182;0.027789987;6.23E-06
28/10/2014;0.004491051;0.006203249;0.004177705;0.005044917;0.006576454;0.00673612;0.007630307;0.011868365;0.006283517;0.014008066;0.022081677;0.017994655;0.019527648;0.022569623;0.022802689;0.024988382;3.21E-06
29/10/2014;0.002763175;0.007093526;0.003782637;0.004270737;0.007498559;0.007771118;0.008206895;-0.001386316;0.006081339;0.008387613;0.023625793;0.017045903;0.017866258;0.024111213;0.024510907;0.025901026;1.10E-05
30/10/2014;0.003602774;0.005669608;0.003470742;0.004110948;0.006028795;0.006082588;0.007261817;0.006210797;0.005701791;0.011105639;0.021039203;0.016305233;0.017539146;0.021530931;0.021593995;0.024351735;4.41E-06
31/10/2014;0.00389678;0.005059143;0.003137391;0.003456571;0.005597401;0.005647029;0.006460177;0.011663114;0.005581355;0.012057083;0.019790316;0.015422451;0.015996119;0.020687182;0.020744923;0.022899914;2.84E-06
03/11/2014;0.004090229;0.006202863;0.002978069;0.003072042;0.006684991;0.006863027;0.007302989;-0.000118929;0.003365126;0.01266697;0.022024121;0.015013945;0.015053131;0.022706599;0.023021376;0.024414355;5.26E-07
04/11/2014;0.003912697;0.005074677;0.002780247;0.00280849;0.005310081;0.005329895;0.006682748;-0.002833853;0.003317912;0.012085234;0.01989568;0.014529902;0.014387993;0.020194389;0.020197883;0.023419595;3.54E-07
05/11/2014;0.004837112;0.004539698;0.003022132;0.003371844;0.004877887;0.004899195;0.005870079;0.005684311;0.00222241;0.015068698;0.018854417;0.015250424;0.015911582;0.019406983;0.019408337;0.021974439;6.84E-06
06/11/2014;0.005103645;0.004255393;0.002833408;0.002896812;0.004703902;0.00471122;0.005438837;0.003768404;0.001907581;0.015966344;0.018180286;0.01469221;0.014641733;0.01899374;0.018967746;0.021060515;1.02E-05
07/11/2014;0.004530109;0.003827306;0.002683906;0.002522265;0.004203625;0.004170765;0.004988549;0.000349525;0.001405482;0.014087502;0.017179733;0.014258884;0.013593102;0.017887204;0.017779815;0.020111112;9.76E-06
10/11/2014;0.003114045;0.003426041;0.002563665;0.002327309;0.003511094;0.003417087;0.004517088;0.003115327;0.001415016;0.009464741;0.016236165;0.013948145;0.013065905;0.016287133;0.016039657;0.019123316;2.89E-06
11/11/2014;0.004227221;0.003215299;0.002458162;0.002076282;0.003224238;0.003147876;0.004194268;0.000696452;0.000592777;0.013100785;0.015676912;0.013614957;0.012272538;0.01553937;0.015335738;0.018372994;1.32E-05
12/11/2014;0.004592991;0.002985932;0.002351336;0.001870733;0.002750451;0.002670426;0.003898994;-0.000701363;0.002267911;0.014283142;0.015061567;0.013288807;0.011595047;0.014255734;0.014028231;0.017686009;5.41E-06
13/11/2014;0.005684648;0.002851895;0.002316391;0.001970617;0.002577983;0.002548361;0.003659261;0.000529704;0.002455014;0.017839161;0.014682287;0.013171404;0.01190657;0.01375461;0.013659858;0.017120362;1.04E-05
14/11/2014;0.003514047;0.002684631;0.002214708;0.001785541;0.002247955;0.002229266;0.003396229;0.000240241;0.002466559;0.010775513;0.014204933;0.012852879;0.011286438;0.012768845;0.012700925;0.016504017;1.10E-06
17/11/2014;0.003864285;0.00255313;0.002137061;0.001695103;0.002015015;0.002026319;0.003127091;0.000735089;0.002894843;0.011916107;0.013822248;0.012608946;0.010978025;0.012035533;0.012061728;0.015853854;9.40E-07
18/11/2014;0.004474021;0.002446934;0.002065688;0.001518801;0.00176575;0.001804828;0.002865053;0.005120849;0.002758909;0.013898242;0.013538756;0.012414462;0.010389242;0.011229389;0.011365193;0.015249593;2.94E-06
19/11/2014;0.003314728;0.002701216;0.00205388;0.001441608;0.002152959;0.002274857;0.003058503;-0.001502287;0.002826915;0.010138971;0.014290316;0.012384391;0.010096155;0.012502634;0.012882805;0.015755851;2.38E-07
20/11/2014;0.003151611;0.002672399;0.002167416;0.001786599;0.002207728;0.002357705;0.002986564;0.001965164;0.002297943;0.009568015;0.014231039;0.012767634;0.011393072;0.012697789;0.013180343;0.015664662;7.29E-07
21/11/2014;0.003961623;0.00250639;0.00201452;0.001653807;0.001973968;0.002101198;0.00232828;0.005223213;0.003193011;0.012212398;0.013726053;0.012211768;0.010790698;0.011936613;0.012334701;0.013950767;5.91E-07
24/11/2014;0.003102582;0.002698533;0.001972935;0.001512125;0.002292162;0.00245299;0.002482923;0.00285993;0.004062605;0.009369251;0.014274143;0.012066052;0.010269189;0.012931425;0.013416376;0.014430565;9.22E-07
25/11/2014;0.003176811;0.00257916;0.001912983;0.001390856;0.002167427;0.002320021;0.002382029;-0.001150691;0.005067959;0.009600726;0.013940591;0.011871169;0.009813981;0.012550666;0.013024383;0.01411465;3.58E-06
26/11/2014;0.003374886;0.002505914;0.00198051;0.001637056;0.002137587;0.002293324;0.002247486;0.002802052;0.005325167;0.010252903;0.013801953;0.012162235;0.010761344;0.012522009;0.012992175;0.013708971;3.80E-06
28/11/2014;0.003376174;0.002424013;0.001909813;0.00148219;0.00202976;0.002186953;0.002119547;-0.002545665;0.00522917;0.01028838;0.01355063;0.01192059;0.010187012;0.012166188;0.012650748;0.01326721;3.43E-06
01/12/2014;0.001929039;0.002548843;0.002202535;0.002001997;0.002251504;0.002428816;0.002229201;-0.006852789;0.005071004;0.005568793;0.013913487;0.012865264;0.011973352;0.012869356;0.013385207;0.013628344;9.87E-06
02/12/2014;0.005342138;0.003524997;0.003883117;0.003737567;0.003293526;0.003443368;0.003349147;0.006364167;0.005233398;0.016691469;0.01651938;0.017328349;0.016622596;0.01576607;0.016117999;0.016962477;1.18E-08
03/12/2014;0.00526075;0.003621642;0.003387478;0.003106192;0.003612734;0.003743955;0.003776071;0.003757674;0.004159656;0.016452473;0.016803245;0.016175574;0.015129742;0.016596929;0.016889962;0.018078986;1.21E-06
04/12/2014;0.004447237;0.00332067;0.003007205;0.002623155;0.003340974;0.003448269;0.003511642;-0.001162572;0.007390994;0.013811168;0.016031726;0.015184727;0.013845209;0.015916611;0.016161846;0.017394021;8.67E-06
05/12/2014;0.003374867;0.00305868;0.002822088;0.002697902;0.003058306;0.003143971;0.003121966;0.001663832;0.008435709;0.01031391;0.01534959;0.014696085;0.014072254;0.015186809;0.015387579;0.016355726;2.56E-05
08/12/2014;0.002982898;0.002792989;0.002570307;0.002307504;0.002600462;0.002649032;0.002711476;-0.007283022;0.009431969;0.009044574;0.014653193;0.014020081;0.012998211;0.013950905;0.014069744;0.015203541;4.16E-05
09/12/2014;0.003987287;0.003767317;0.004261582;0.004130135;0.003632995;0.003678935;0.003613597;-0.000237852;0.009438082;0.012320815;0.017136046;0.018228879;0.017591166;0.016644702;0.016732298;0.017674801;2.97E-05
10/12/2014;0.004746596;0.003327045;0.003701755;0.003676441;0.003129008;0.003142669;0.003473191;-0.016486121;0.008652727;0.014816681;0.016065054;0.016955121;0.016562582;0.015391402;0.015403951;0.017316398;1.53E-05
11/12/2014;0.007114409;0.008109321;0.012077254;0.009606483;0.00679008;0.006268225;0.008174283;0.004525434;0.014126103;0.022520385;0.025771793;0.031345167;0.027328665;0.023325828;0.022338498;0.027226216;4.92E-05
12/12/2014;0.004971941;0.006589716;0.009534636;0.007380615;0.005795958;0.005445839;0.008593752;-0.016346466;0.018148803;0.015585754;0.023168139;0.027819559;0.023923647;0.021498567;0.02077877;0.027940758;0.00017363
15/12/2014;0.005556716;0.01054826;0.016645434;0.014211301;0.009183143;0.008631108;0.011873321;-0.006362786;0.01481506;0.01749195;0.02955414;0.036904084;0.033385348;0.027328898;0.02643645;0.032886029;8.57E-05
16/12/2014;0.00504255;0.009052373;0.014528011;0.014652438;0.008449902;0.00819482;0.012118868;-0.00852526;0.013179736;0.01585143;0.027335029;0.034459193;0.033911611;0.026189127;0.025746725;0.03324812;6.62E-05
17/12/2014;0.008896921;0.008631625;0.014036146;0.016300147;0.008553089;0.008522072;0.011209242;0.020148073;0.010301697;0.028401568;0.026629563;0.033827749;0.035749219;0.026308827;0.026228673;0.031863304;1.97E-06
18/12/2014;0.007965313;0.013515549;0.011393542;0.012518039;0.012331907;0.012392884;0.015392469;0.023731375;0.009674218;0.025382471;0.033592002;0.030401821;0.031241728;0.031799861;0.031844796;0.037492589;2.92E-06
19/12/2014;0.005009999;0.020472754;0.009431295;0.009815981;0.017513964;0.018102389;0.024176854;0.004559638;0.001871092;0.015710418;0.041712028;0.027691728;0.027656213;0.038219023;0.038818263;0.047341835;9.85E-06
22/12/2014;0.007156481;0.015110029;0.007567874;0.007494192;0.012516806;0.013047875;0.021510443;0.003803222;0.001647286;0.022660787;0.035736428;0.024734216;0.02407832;0.032178453;0.032832761;0.044673942;3.04E-05
23/12/2014;0.002192114;0.011400448;0.006168844;0.00585104;0.009317389;0.009653298;0.01681313;0.001744839;0.003105934;0.006480893;0.03098937;0.022307907;0.021244147;0.027689707;0.028180512;0.039524518;8.35E-07
24/12/2014;0.00275117;0.008634792;0.005073151;0.004633306;0.006756118;0.006835315;0.012593075;-0.000139306;0.005428002;0.008309933;0.026830397;0.020146691;0.018817006;0.02341853;0.023543914;0.034110997;7.17E-06
26/12/2014;0.003789491;0.00666762;0.004254549;0.003996529;0.005203046;0.00515181;0.00918913;0.00330411;0.005409221;0.01169271;0.023460737;0.018377006;0.017434094;0.020428366;0.020315463;0.029028124;2.62E-06
29/12/2014;0.003146473;0.005309363;0.003606438;0.003252057;0.004360575;0.004281604;0.006791321;0.000861403;0.007941468;0.009589412;0.020826391;0.016849023;0.015641817;0.018614719;0.018429035;0.024811501;2.30E-05
30/12/2014;0.002466222;0.004228173;0.003098143;0.002670317;0.003372093;0.003230997;0.005299701;-0.004900593;0.006747306;0.00737902;0.018557051;0.015650089;0.01422404;0.016321663;0.01594624;0.021874333;1.83E-05
31/12/2014;0.00372148;0.004303389;0.003818026;0.00393214;0.003889761;0.003827323;0.005088249;-0.010364384;0.011408888;0.011439511;0.018687115;0.017389989;0.017336864;0.017555508;0.017403535;0.021352092;5.91E-05
02/01/2015;0.006076287;0.006101489;0.007264726;0.007376322;0.005736349;0.005652368;0.006799449;-0.000340021;0.014729049;0.019126154;0.022386636;0.024172077;0.02397809;0.021491966;0.021339608;0.024632078;7.49E-05
05/01/2015;0.0065599;0.004950316;0.005908983;0.006116564;0.004601783;0.004467069;0.00651729;-0.018447214;0.015255004;0.020714403;0.020064688;0.021681559;0.02171609;0.01914941;0.018881091;0.024256505;7.56E-05
06/01/2015;0.009945316;0.011010288;0.017107967;0.014590766;0.009341305;0.008674258;0.011579976;-0.008933255;0.012867055;0.031738151;0.030561281;0.037469357;0.033977084;0.027887893;0.026887763;0.032538306;8.54E-06
07/01/2015;0.008496326;0.010200755;0.016340255;0.016754728;0.009375472;0.009098209;0.013424868;0.011562736;0.011952002;0.027077044;0.029229797;0.036375673;0.036191666;0.027796871;0.027416643;0.035039994;1.19E-05
08/01/2015;0.008655353;0.009931745;0.012733383;0.012357254;0.009669509;0.009724655;0.012907312;0.017730168;0.010974658;0.027623111;0.028873108;0.031998232;0.030971771;0.02829478;0.028491579;0.034369789;5.38E-06
09/01/2015;0.006177136;0.013000776;0.010063414;0.009305352;0.012278458;0.012686235;0.015627448;-0.008439322;0.002709741;0.019556319;0.032924759;0.028138042;0.026542229;0.031768064;0.032443872;0.037692555;1.20E-05
12/01/2015;0.005198914;0.011361967;0.01073756;0.01174037;0.011150316;0.011813798;0.015183716;-0.008126617;0.009214321;0.016339394;0.030537782;0.028920412;0.029779698;0.030049931;0.031095933;0.037043877;1.61E-05
13/01/2015;0.01097673;0.010157781;0.011200179;0.013740084;0.010330916;0.011020127;0.013844089;-0.002581885;0.008740777;0.035108068;0.028742032;0.029401627;0.03197911;0.028823668;0.02983637;0.035229885;5.00E-06
14/01/2015;0.007984539;0.008003801;0.009162301;0.011941462;0.008171411;0.008605654;0.011423043;-0.005830029;0.008927362;0.025417601;0.025404207;0.02648537;0.029647323;0.025529597;0.026199732;0.031964535;8.89E-07
15/01/2015;0.011158921;0.007128418;0.00868692;0.012309442;0.00763191;0.008053612;0.009685165;-0.009290903;0.009858448;0.035725086;0.02394915;0.02578043;0.030125658;0.024662365;0.025336786;0.029409532;1.69E-06
16/01/2015;0.008551314;0.007634613;0.010371892;0.014999213;0.008305664;0.008774878;0.00969078;0.013334893;0.008534402;0.027233759;0.024836473;0.028268164;0.033397861;0.025787513;0.026515225;0.029413546;2.86E-10
20/01/2015;0.012980664;0.008915127;0.008229597;0.01113924;0.009506446;0.010075061;0.011059118;0.001548752;0.007465266;0.041695124;0.026842108;0.025058402;0.02864977;0.027577237;0.028404523;0.03140341;3.04E-05
21/01/2015;0.007118099;0.006935084;0.006559477;0.008337217;0.006889551;0.007079592;0.009564838;0.004720465;0.010817996;0.022589253;0.023682618;0.022418903;0.024828734;0.023445124;0.023765568;0.029277517;1.37E-05
22/01/2015;0.006532791;0.005769053;0.00531512;0.006380286;0.005899096;0.006016283;0.007859573;0.015154313;0.012131765;0.020703814;0.021492155;0.020098;0.021626913;0.021600175;0.021810047;0.02645823;3.13E-05
23/01/2015;0.003012027;0.00849753;0.004529072;0.005166615;0.008327079;0.008429768;0.009827402;-0.005506656;0.010112406;0.009230924;0.026229497;0.018474925;0.01935758;0.025785446;0.025935783;0.02953091;5.04E-05
26/01/2015;0.006313625;0.007428222;0.005116373;0.006462725;0.007655477;0.007823819;0.009705396;0.002565168;0.010910277;0.019954216;0.024433856;0.019643999;0.021683083;0.024654068;0.024919889;0.029305725;2.11E-05
27/01/2015;0.004491929;0.005943118;0.004248807;0.005053246;0.005953859;0.005974048;0.008142116;-0.013478288;0.013509575;0.014031871;0.021811317;0.017903142;0.019171235;0.021677776;0.021711909;0.026862897;8.13E-05
28/01/2015;0.008761243;0.0086811;0.010508826;0.01030493;0.008427922;0.008439656;0.009902869;-0.013587503;0.014114893;0.027941459;0.026495434;0.028483362;0.027599956;0.025923002;0.025927892;0.029554753;2.87E-05
29/01/2015;0.008900049;0.010825897;0.015495986;0.015854854;0.010508335;0.010683385;0.012812436;0.009489517;0.011979612;0.02842971;0.029693743;0.03460797;0.034222621;0.029052064;0.029273441;0.033719307;9.48E-06
30/01/2015;0.007951487;0.009737223;0.012100226;0.011828627;0.0098628;0.010207963;0.012699606;-0.013077099;0.012071464;0.025351232;0.028154523;0.030613098;0.029587128;0.02815043;0.028632722;0.03360147;1.70E-05
02/02/2015;0.008623709;0.011389597;0.016191198;0.017225162;0.011482022;0.012034307;0.013810185;0.01287917;0.009040372;0.027539424;0.030561647;0.035559378;0.035897074;0.030486082;0.031205215;0.035026776;1.74E-07
03/02/2015;0.009272861;0.011527869;0.012700376;0.012885451;0.011783424;0.012573889;0.014379503;0.014336239;0.009015741;0.029706455;0.030657756;0.031368148;0.030940272;0.030806822;0.031832158;0.035650173;6.61E-08
04/02/2015;0.004512118;0.012401208;0.010104978;0.009834432;0.012630755;0.013663449;0.015188722;-0.004164707;0.007882482;0.014182447;0.031771704;0.027885085;0.026950143;0.031864972;0.033165187;0.036571301;1.14E-05
05/02/2015;0.007799373;0.009927968;0.00883102;0.009855298;0.010192301;0.011030342;0.013322028;0.010238811;0.007294858;0.024863618;0.028339781;0.026050013;0.027010538;0.028531308;0.029707128;0.034223473;2.55E-07
06/02/2015;0.005963906;0.009392153;0.007109472;0.007550975;0.009929466;0.010783057;0.011989141;-0.003424028;0.007131628;0.018906991;0.027503719;0.023277465;0.023523865;0.0281083;0.02932916;0.032387439;1.36E-06
09/02/2015;0.007945594;0.007644544;0.006312748;0.00759009;0.008180083;0.008807828;0.010084044;-0.004256239;0.00631575;0.025326812;0.024733137;0.021924606;0.023614809;0.025430749;0.02642045;0.029652265;2.66E-06
10/02/2015;0.008394814;0.006526278;0.005965689;0.008015744;0.007201402;0.007693142;0.008408655;0.01061898;0.004751849;0.026805812;0.022832898;0.021371279;0.024387248;0.023859775;0.024687914;0.027074383;1.33E-05
11/02/2015;0.004034947;0.007098056;0.004932582;0.006236159;0.007871084;0.00837408;0.008397054;-2.90E-05;0.004086682;0.012644643;0.023797894;0.019350009;0.021435586;0.02492935;0.025743665;0.02698508;2.68E-09
